volume,area,num_faces,width,height,depth,num_edges,label
110618.47008704975,34810.521632906246,73,50.80000020000002,58.65878754966597,88.90000020000001,197,nut
1047.0697536799803,1292.726003643275,40,20.637500200000012,23.830132560801818,6.746875200000009,101,nut
4896.039390381201,3424.815654077258,286,32.53740019999999,32.53740019999999,14.446436693652565,801,nut
2863.5497646218246,2526.336727430781,70,12.700000200000037,14.664697037416559,28.575000200000034,187,nut
10370.419136900335,8592.339264262033,106,20.63750020000002,23.830132560801804,53.97500020000007,295,nut
306.8664897229337,530.0916766636304,39,15.87500020000001,18.330871246770617,3.1750002,97,nut
966.8520117735576,1013.988740131608,291,17.900000199999997,17.9000002,7.990585997019103,834,nut
2943.938940260754,2294.1188097842487,254,18.744262916567326,18.74426291656733,18.237200200000007,719,nut
58483.13120607868,16392.61892405839,62,57.150000200000036,65.99113596837424,33.33750020000001,164,nut
267.7990857161819,445.83222771210274,261,8.406979819490228,8.406979819490228,8.128000200000006,717,nut
3474.0474605628174,2343.4901411513056,50,22.225000200000004,25.663219665478877,12.303125200000014,128,nut
844.7267176263152,920.5107204821411,84,28.575,12.258296643717747,12.700000199999996,217,nut
6562.496227227615,5141.353339246641,529,24.999843420088432,24.998708789474847,30.000000200000002,1550,nut
1984.9509549692723,1789.251412173472,135,38.099999999999994,15.860344055030252,19.050000100000002,335,nut
10167.475762945212,5359.552707136754,85,69.8500002,26.89473076291362,31.750000200000002,220,nut
135.451449593772,211.09476123279194,55,6.350000199999998,7.207250200000001,6.350000099999997,147,nut
2179.4354118053516,1671.6984352379932,88,28.575000199999998,16.891000199999997,19.050016963816542,240,nut
236.77233691020518,324.37803983624894,99,9.525000200000033,9.525000200000035,3.175000200000001,219,nut
21996.607735215715,7744.965299257376,32,38.10000020000011,22.225000200000004,38.10000020000011,86,nut
2930.5491703189214,2363.8123244046888,733,18.6000002,18.59919803802268,18.500000200000002,2158,nut
126366.10205592192,39463.34847111567,123,50.80000020000002,58.65878754966597,101.60000019999998,350,nut
2824.169576540599,2504.570406080755,54,19.050000200000003,21.621750200000005,20.637500099999997,142,nut
889.0490416018168,1200.92738902764,74,13.00000020000001,15.01110719893028,12.000000199999999,194,nut
118.02259185810829,233.85443134908866,42,9.525000200000001,10.668000200000002,2.3812502000000015,108,nut
467.00274204897255,527.2805889426562,44,11.112500200000007,4.762500200000003,11.112500200000081,109,nut
67374.78473461591,24601.38049747557,58,55.95937520000007,40.878125100000005,64.61632063986649,140,nut
11711.92628312571,7266.930459839427,65,31.75000020000001,36.0362502,34.5281251,171,nut
130.31332499075006,227.85912998484446,63,6.350000199999998,7.207250200000001,6.350000099999997,170,nut
1197.420277020404,1049.6619202972383,26,15.875,6.3500002,15.875,72,nut
2065.3621779451064,1676.958818836677,44,24.000000199999977,24.00000010000001,8.900000200000006,114,nut
6078.999806082213,3816.067998080544,73,25.400000200000008,29.329393874833002,19.050000200000003,192,nut
33135.05871136144,11082.184340364804,56,47.62500020000008,54.9926133403119,26.987500200000042,146,nut
1175.717317096112,1420.1520301427252,41,20.637500200000016,23.83013256080182,7.540625200000003,104,nut
561.5618966321323,695.3193736899191,87,22.224999999999994,10.27392164371774,12.7000002,226,nut
25404.0208247033,9287.100270167872,54,42.86250020000006,49.493352026280704,25.400000200000424,139,nut
1159.496886314864,1522.307376384164,80,9.525000200000017,10.99852282806238,22.225000199999997,218,nut
7189.797818346011,3913.5217062965985,62,33.33750020000002,38.4948293982183,12.3031252,166,nut
6388.281689258139,3884.7309089043547,310,34.500000199999995,34.500000199999995,15.997394006498665,842,nut
1196.1251820224904,1482.4173177295604,97,9.525000200000004,10.998522828062374,22.2250002,271,nut
65495.0026031035,20356.558338082898,60,55.959375200000025,40.878206377408986,64.27004281301096,150,nut
13207.112105953673,5928.410671313783,85,69.85,29.24547167022379,34.92500020000001,220,nut
8145.616918191108,4004.823509907322,45,38.35400019999998,38.35400010000001,12.827000200000034,117,nut
974.0842806082929,823.6869962477557,51,16.70000019999997,16.700000100000004,6.700000200000006,134,nut
155.63858541304415,229.08233677264036,100,7.937500200000024,7.937500200000009,2.7781252000000003,221,nut
22953.612113387146,8425.339108675933,94,88.90000000000116,32.385,38.10000010000059,248,nut
47518.144302845925,19917.074275241976,123,34.9250002,40.32791650289536,76.20000019999999,350,nut
899.5400351163596,758.6296082403493,43,15.875000200000006,18.33087124677062,4.7625002,109,nut
4330.679476426957,2817.7004485897546,50,23.812500200000006,27.496306770155932,13.890625200008255,128,nut
148.9738011953197,226.66308511784405,25,7.937500200000001,2.7781252,7.937500200000001,65,nut
167.22838637047613,342.72552933644585,248,7.6704166504110205,7.6704166504110205,6.756400200000008,701,nut
389.1243215864007,654.613306332159,43,19.050000200000007,21.3360002,3.175000200000003,110,nut
1264.8834857760176,1251.2026611040899,86,34.9250002,12.60723076291362,15.875000199999999,218,nut
2005.417340930905,1721.9763555657212,38,27.000000200000002,31.176914736239787,6.000000200000004,96,nut
634.997274984596,781.003742766179,58,11.112500200000003,12.6126877,11.906250100000001,153,nut
1345.4967977684485,1049.828517768755,25,15.875,6.3500002,15.874999999999996,63,nut
6860.3914914258075,3116.7634193006943,29,25.4,12.70000020000002,25.399999999999995,75,nut
830.1286288133322,1078.1305498651589,56,12.700000200000002,14.414500200000003,13.4937501,148,nut
665.757203295508,744.2396985900291,46,15.875000200000011,17.462500199999994,4.762500200000002,120,nut
810.9843263141382,900.0318035833716,244,17.272000199999997,17.272000199999997,7.179517926225383,706,nut
7618.5705450488595,4487.422526972106,258,26.262286987168864,26.262286987168864,25.27300020000001,731,nut
4252.614110856182,2925.3600764377725,322,29.900000199999997,29.9000002,13.992443930970436,864,nut
1594.1837433129215,1511.9891490167101,292,21.8000002,21.8000002,9.990334700040172,803,nut
2730.589089057974,2176.304456425726,308,26.000000200000002,26.000000200000002,11.997410835008642,836,nut
214198.89663551745,52519.58363766395,74,79.7718752000001,61.11875010000001,92.11262721002244,188,nut
969.3753368310807,817.6711298320504,60,16.789400000000004,16.61979261749678,6.3500002,173,nut
665.126750034341,710.564380926401,43,12.700000200000037,14.566462185856999,6.746875199999999,111,nut
1023.4603126027235,1156.2009027545705,253,13.232738513457427,13.232738513457425,13.004800200000009,716,nut
52.47036941216502,167.82635139399713,202,5.207000199999999,5.2068700217454635,5.029200200000005,565,nut
8181.8975751996595,3945.3139773837734,47,38.40000019999998,38.4000001,12.80000020000001,123,nut
227.88918337906682,434.09082417543783,41,15.875000200000006,17.7800002,2.3812502000000015,105,nut
1701.6993147016929,1417.672116383185,45,17.4625002,20.16395835144767,9.525000200000004,112,nut
11482.385187881297,6255.117712688417,59,32.00000020000002,22.000000200000002,36.75240073278569,147,nut
415.73463649315534,577.9881820196825,55,9.525000200000004,10.810875200000003,10.318750099999999,144,nut
6207.597380350243,5088.541605625488,80,15.87500020000002,18.33087124677061,44.45000019999995,218,nut
1425.4691547089933,1609.9408698902546,54,15.925800200000012,11.5062002,17.729200199999998,138,nut
907.4317007994147,868.1358598190756,49,16.560800199999992,16.5608001,6.731000200000007,129,nut
22171.43658451228,7894.157836675672,34,38.10000020000024,22.22500020000001,38.10000020000027,86,nut
3607.625750687635,2397.0506647515704,48,22.225000199999997,25.663219665478863,12.700000200000005,121,nut
1154.6136527722435,1424.130230811522,55,14.287500200000004,16.216312699999996,15.748000099999999,144,nut
27959.08618870537,10764.078091422247,265,40.942752908816445,40.942752908816445,38.862000200000026,728,nut
822.6128605304884,1196.6282022544344,53,12.70000020000004,8.731250100000002,14.664697037416516,124,nut
4458.098935324378,3131.519193692666,52,22.2758002,16.281400200000007,24.841200199999996,132,nut
57.536959620808645,118.70738234431971,57,4.762500199999997,5.405437700000001,4.762500099999998,152,nut
10243.716685585698,4970.450572049666,91,22.225000200000007,25.663219665478863,31.750000200000002,254,nut
956.9733960452234,1029.3785105582847,324,17.900000199999997,17.900000199999997,7.995877990651978,870,nut
2308.3976168506747,1768.3891376848646,42,19.050000200000007,21.997045456124745,11.1125002,104,nut
6101.448263780793,3501.0123645453427,98,47.62500000000057,17.369730762913616,34.925000199999836,269,nut
4896.039390381201,3424.815654077258,286,32.53740019999999,32.53740019999999,14.446436693652565,801,nut
32.97912464416268,85.60859202605693,20,4.775199999999998,1.6764002000000002,4.775199999999998,54,nut
134684.81581850498,28853.108349799204,71,76.20000020000003,87.98818122449903,43.65625020000006,191,nut
642.6832879237539,783.2894076493442,58,11.112500200000003,12.6126877,11.9380001,153,nut
25455.432674807787,13237.824276933787,65,41.27500020000005,29.76562520000001,47.66026492160366,161,nut
600.5453161847358,642.0039949061045,63,7.93750020000003,9.165435723385338,12.700000199999945,167,nut
1582.292865269382,1551.3183428060042,72,15.87500020000001,18.330871246770627,12.700000199999998,188,nut
522.3591627365437,1164.5977345458969,139,22.225000199999993,13.096875200000003,12.700000200001226,393,nut
2454.7310782735312,2032.3891027334998,55,19.00000020000001,12.000000199999999,21.82173801631952,135,nut
254.9838436040682,416.22989085740846,340,11.800000200000005,11.800000200000007,4.996581391339553,964,nut
1582.292364559585,1551.3181517721462,72,15.87500020000001,18.330871246770627,12.700000199999998,188,nut
274.40034676429883,516.8031241162016,527,7.999950030428298,7.999586948631952,10.000000200000002,1520,nut
771.1897798742054,1002.7019951241682,60,13.000000200000004,8.000000200000002,14.930662914979376,152,nut
2253.5384173363227,1679.3073254587512,58,12.700000200000002,12.700000200000005,22.225000200000007,150,bolt
2523.2805194919056,2233.8964530107673,105,18.24452042547721,18.24452042547724,48.92040010000007,286,bolt
12296.932835732965,7368.758339599162,143,22.224999999999994,22.225,108.3310002,395,bolt
2633.2804191750115,2050.7385633049944,73,11.90625,11.906250000000002,52.3875002,189,bolt
8.336105063735628,49.50902017460976,62,1.5240002000000026,1.5240002000000028,6.350000200000013,171,bolt
1965.3880771070487,1388.332487345582,359,11.1125002,11.1125002,42.06875020000001,957,bolt
1047.3023849540223,1234.6523870246344,767,12.70000020000047,12.700000200000005,36.5125002,1706,bolt
28.996018831325404,93.69338930815347,87,4.241800199999999,4.2418000000000005,9.418504259870568,252,bolt
15862.802679777831,6541.652036870277,441,21.431250100000007,21.431250000000006,90.4875002,1152,bolt
85043.62224283452,15928.515857480592,356,44.450000200000005,44.450000200000005,111.1250002,954,bolt
1064.8925594208217,1122.1437837277044,83,15.087600199999908,15.087600099999907,29.083000099999957,225,bolt
44.08323189406427,168.3128529339823,93,2.184400199999998,2.1844002000000002,15.8750002,255,bolt
33060.42485903592,10921.81528689646,97,42.8752,42.8752,76.2000002,260,bolt
