x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
1756.674723529683,1529.0519644241413,19.050000200000042,19.050000200000007,23.812500200000002,8641.616035281775,843,1558,718,0
12441.871055532622,7046.358370770284,25.40000020000044,25.40000020000001,85.72500020000001,55306.341999999,1467,2782,1318,0
3747.413592920097,2928.585271544516,14.287500000000001,14.287500000000001,53.975000200000615,11018.06016192041,143,223,84,0
1407.4785837768648,1353.6218610093345,13.8938,13.893800000000006,29.6164002,5717.081138357955,120,191,75,0
333.722371261214,563.6276319525144,31.7500001,8.432800000000002,8.4328,2257.809685031212,139,215,79,0
93.43502222800821,205.95707285691984,4.1656002,4.165600200000002,9.525000200000003,165.27994684538152,74,117,47,0
3101.4390886317087,2098.785287597213,19.05,19.05,31.44520019999999,11411.541765580498,104,167,67,0
2092.252381907539,2123.876701318289,88.9000001,12.877799999999999,12.877799999999999,14742.97446605977,173,267,97,0
11449.629186157734,9135.446890207015,21.400231881207432,21.400231881207432,183.08320009999946,83846.59933972973,541,839,303,0
18825.905845472844,8834.31829164378,260.35000019999995,16.497784142093558,14.287500200000007,61367.643779849655,209,318,118,0
153.94039222675465,297.30484679004525,19.0500001,7.086600000000003,7.086600000000001,956.6890916399905,115,179,67,0
4275.288767206662,2457.3181267362397,19.050000200000003,19.050000200000003,25.40000020000003,9217.723766128516,797,1211,418,0
30718.354220873014,8853.338780244632,65.5478751,37.979096478396464,33.337500199999994,82992.00894825075,171,262,100,0
4260.585748218577,3956.089485359827,18.2445204254772,18.244520425477237,93.37040010000005,31079.50718942804,312,475,168,0
2059.81959507612,1914.9237385490517,19.050000200000042,19.0500002,36.5125002,13250.477882055782,883,1618,738,0
123.8498625319167,322.9058291474841,5.206999999999999,5.206999999999999,14.287500200000109,387.3748355100726,905,1366,599,0
291.9997723463775,436.21744091594195,9.474200199999999,9.474199999999998,19.04929636059284,1709.8737475365388,174,258,87,0
29222.8054129124,10633.951272521486,224.63125019999998,21.99704545612474,19.050000200000007,94130.31478811563,167,255,97,0
29.446888306168788,85.68561266814086,3.5052001999999995,3.5052001999999995,4.762500200000001,58.51411791269187,50,81,35,0
1101.7020010018884,1184.9932111691858,9.524999999999999,9.525000000000002,34.9250002,3168.5924712701253,117,185,72,0
16.861691306630163,80.5085193993607,2.4384,2.4384,9.46150020000017,56.25613641859993,132,206,78,0
10150.274920630045,4441.2177236070065,71.5010001,21.70234093051226,19.0500002,29560.62980421299,243,371,137,0
9681.425881722635,4703.157719644299,30.175200000000014,30.175200000000014,44.450000200000005,40473.62297663659,144,225,84,0
4974.68105821421,2965.9035810254236,22.225,22.225,38.481000200000004,19007.71409941513,109,175,70,0
2410.1840368136445,2337.6393185683487,13.893800000000002,13.893800000000013,55.0164002,10620.238170733963,192,299,111,0
7361.41813181901,3975.167337364597,27.706834984011472,27.706834984011472,51.3080000999999,39387.54598424816,150,232,87,0
17.50780304513478,75.2972590983767,3.2765999999999997,3.2766000000000024,7.188200200000001,77.17329051001357,112,179,71,0
1653.0733405509434,1908.2536057781674,15.875000200000247,15.875000200000004,55.5625002,14002.618567287727,999,1792,796,0
15884.836178912057,6273.820597506519,116.6812502,21.99704545612474,19.050000200000014,48894.54517756535,189,288,108,0
11628.961548539286,4892.007427433265,84.2010001,21.70234093051226,19.0500002,34811.18571236042,227,359,141,0
84.066925593011,294.34440806163155,5.003800000000007,5.003800000000006,25.400000199999997,635.9655717836044,247,381,137,0
81.70056399593582,222.9153354457383,5.410200000000001,5.410200000000004,14.198600199999998,415.5967768523971,128,203,79,0
1421.8423017415007,1611.3456201504914,76.20000010000001,11.1252,11.1252,9431.279730425007,163,251,91,0
21.757184740504545,107.056579557438,3.5052000000000034,3.5052000000000048,12.700000200000002,156.03762586528578,188,291,106,0
4225.687441708329,3269.630334329097,101.60000009999999,16.509999999999998,16.509999999999998,27694.138187258,163,251,91,0
581.7567311331168,610.6537157944601,11.112500200000888,11.112500200000003,14.287500200000004,1764.329976877487,830,1538,711,0
2591.294010244154,2613.185147284815,7.95020019999999,7.950200199999999,63.5000002,4013.5608971162137,504,762,262,0
12.836969660514582,57.609294478339166,2.9464001999999994,2.9464,8.989030147664527,78.03622965460053,164,254,95,0
293.27383400902676,431.2686162170753,9.4742002,9.4742,19.049296360592844,1709.87374753654,170,251,84,0
184431.27541234717,27808.27979054862,53.9750002,53.9750002,165.10000019999995,480985.93733466894,606,959,358,0
11695.02546717032,4659.22799698989,19.050000200000003,19.050000200000003,93.66250020000001,33990.35619253877,610,968,363,0
9318.746326573779,5171.576880749455,27.706834984011465,27.706834984011465,70.35800009999991,54011.6348112833,189,290,106,0
4587.993160680549,2976.1542896009482,14.287500099999999,14.287499999999998,60.3250002,12314.302615297122,768,1156,442,0
179.37828157139066,320.62685563256986,7.500000200000001,7.500000000000002,18.633549318935323,1048.1371771404363,167,250,86,0
1531.2284173945231,1706.2142077169078,15.079012356258074,15.079012356258078,48.133000099999954,10944.318567080614,201,308,112,0
719.5867490656785,994.1240931937597,50.8000001,9.779000000000003,9.779,4857.9451323628855,158,244,89,0
2223.826847151294,2109.6629146210485,19.050000200000046,19.050000200000003,42.8625002,15554.908805442792,903,1648,748,0
1933.8764787868886,1477.0600016081503,9.525000200000003,9.525000200000003,61.91250020000001,5617.050511844257,603,954,356,0
17664.134728796565,7813.643607223791,34.00271889032423,34.00271889032423,84.93760009999987,98203.5699927867,189,289,105,0
22539.022307778338,6853.04310960235,25.4000002,25.4000002,82.5500002,53257.95896774001,607,963,361,0
7327.064412580409,4318.403075884936,22.224999999999994,22.224999999999994,57.5310002,28417.47350566511,208,323,119,0
4137.188168248284,2445.108012197145,19.0500002,19.0500002,19.050000200000007,6913.292842741504,74,117,47,0
2171.305879268253,1470.2559228186572,14.2875002,14.2875002,30.162500199999997,6157.151457345845,601,952,356,0
146.3480586843905,390.8535608906774,6.477000000000006,6.477000000000006,25.400000199999997,1065.5688449903075,185,288,106,0
198.0219410930112,365.55911557012104,7.518400199999999,7.5184001,21.580113997570514,1219.8448786644449,185,278,96,0
83894.26187378677,18888.30724109715,38.1,38.10000000000001,152.40000020000002,221225.3642903221,117,185,72,0
24739.60003117368,8524.544916367864,148.82812519999996,23.830132560801815,20.637500200000034,73192.83339973698,153,233,89,0
110618.47008705001,34810.52163290623,50.80000020000002,58.65878754966597,88.9000002,264910.1252677241,126,197,73,1
1047.0697536799787,1292.726003643276,20.637500200000012,23.830132560801818,6.74687520000001,3318.0752080213497,63,101,40,1
4896.039390381208,3424.8156540772607,32.53740019999999,32.53740019999999,14.446436693652565,15294.18844039037,517,801,286,1
2863.5497646218255,2526.336727430781,12.700000200000037,14.664697037416559,28.575000200000034,5321.855337678159,119,187,70,1
10370.419136900366,8592.339264262027,20.63750020000002,23.830132560801804,53.97500020000007,26544.600975658675,191,295,106,1
306.8664897229328,530.0916766636315,15.87500020000001,18.330871246770617,3.1750002,923.9332646505059,60,97,39,1
966.8520117735576,1013.9887401316083,17.900000199999997,17.9000002,7.990585997019103,2560.263716517487,545,834,291,1
2943.9389402607553,2294.118809784249,18.744262916567326,18.74426291656733,18.237200200000007,6407.592732856798,469,719,254,1
58483.131206078724,16392.618924058374,57.150000200000036,65.99113596837424,33.33750020000001,125728.82935328009,104,164,62,1
267.7990857161819,445.83222771210274,8.406979819490228,8.406979819490228,8.128000200000006,574.4651872577103,460,717,261,1
3474.0474605628174,2343.490141151307,22.225000200000004,25.663219665478877,12.303125200000014,7017.272769926707,80,128,50,1
844.7267176263151,920.5107204821411,28.575,12.258296643717747,12.700000199999996,4448.566567802944,135,217,84,1
6562.496227227622,5141.353339246644,24.999843420088432,24.998708789474847,30.000000200000002,18748.914288230553,1023,1550,529,1
1984.9509549693096,1789.2514121735007,38.099999999999994,15.860344055030252,19.050000100000002,11511.517077289142,202,335,135,1
10167.47576294521,5359.552707136752,69.8500002,26.89473076291362,31.750000200000002,59645.45351181808,137,220,85,1
135.45144959377023,211.09476123279356,6.350000199999998,7.207250200000001,6.350000099999997,290.6143599193116,96,147,55,1
2179.4354118053516,1671.698435237993,28.575000199999998,16.891000199999997,19.050016963816542,9194.68755223682,154,240,88,1
236.77233691020513,324.37803983624894,9.525000200000036,9.525000200000035,3.175000200000001,288.0538896168781,122,219,99,1
21996.60773521571,7744.965299257375,38.10000020000011,22.2250002,38.10000020000011,32262.03287903119,56,86,32,1
2930.549170318921,2363.812324404688,18.6000002,18.59919803802268,18.500000200000002,6399.984182889656,1428,2158,733,1
126366.10205592199,39463.34847111569,50.80000020000002,58.65878754966597,101.60000019999998,302754.42879225995,229,350,123,1
2824.1695765405702,2504.570406080763,19.050000200000003,21.621750200000005,20.637500099999997,8500.469599218335,92,142,54,1
889.0490416018171,1200.9273890276406,13.00000020000001,15.01110719893028,12.000000199999999,2341.7327980886616,125,194,74,1
118.02259185810837,233.85443134908846,9.525000200000001,10.668000200000002,2.3812502000000015,241.9652718144574,68,108,42,1
467.0027420489726,527.2805889426564,11.112500200000007,4.762500200000004,11.112500200000081,588.110008757475,67,109,44,1
67374.78473461591,24601.38049747557,55.95937520000006,40.878125100000005,64.61632063986649,147810.7600580779,88,140,58,1
11711.926283125607,7266.930459839446,31.75000020000001,36.0362502,34.5281251,39505.38717138871,112,171,65,1
130.31332499074824,227.85912998484628,6.350000199999998,7.207250200000001,6.350000099999997,290.6143599193116,111,170,63,1
1197.4202770204038,1049.6619202972383,15.875,6.3500002,15.875,1600.2992691531251,48,72,26,1
2065.362177945082,1676.958818836608,24.000000199999974,24.000000200000006,8.900000200000006,5126.4002006400015,72,114,44,1
6078.999806082211,3816.067998080545,25.400000200000008,29.329393874833002,19.050000200000003,14191.614074953764,124,192,73,1
33135.05871136146,11082.1843403648,47.62500020000008,54.992613340311905,26.987500200000042,70680.88970947191,92,146,56,1
1175.7173170961105,1420.1520301427254,20.637500200000016,23.83013256080182,7.540625200000003,3708.436985628697,65,104,41,1
561.5618966321324,695.319373689919,22.224999999999994,10.27392164371774,12.700000199999998,2899.8914840192406,141,226,87,1
25404.020824703286,9287.100270167872,42.86250020000006,49.493352026280704,25.400000200000424,53883.784226860975,87,139,54,1
1159.4968863148642,1522.3073763841637,9.525000200000017,10.99852282806238,22.225000199999997,2328.311737696987,140,218,80,1
7189.797818346005,3913.5217062966003,33.33750020000002,38.4948293982183,12.3031252,15788.86364395886,106,166,62,1
6388.281689258135,3884.7309089043547,34.500000199999995,34.500000199999995,15.997394006498665,19040.89843699907,534,842,310,1
1196.12518202249,1482.4173177295597,9.525000200000004,10.998522828062374,22.2250002,2328.311737696983,176,271,97,1
65495.00260310353,20356.558338082887,55.959375200000025,40.87820637740898,64.27004281301096,147018.9368786725,100,150,60,1
13207.11210595367,5928.410671313784,69.85,29.24547167022379,34.925000100000005,71344.65735534685,137,220,85,1
8145.616918191103,4004.8235099073213,38.35400019999998,38.35400010000001,12.827000200000034,18868.893478127935,74,117,45,1
974.0842806082737,823.6869962477476,16.70000019999997,16.700000100000004,6.700000200000006,1868.563089345,85,134,51,1
155.6385854130442,229.08233677264033,7.937500200000024,7.937500200000009,2.7781252000000003,175.03274847211085,123,221,100,1
22953.612113387124,8425.33910867594,88.90000000000116,32.385,38.10000010000059,109690.90993790577,156,248,94,1
47518.144302846,19917.074275241972,34.9250002,40.32791650289536,76.20000019999999,107324.08016669583,229,350,123,1
899.5400351163595,758.6296082403493,15.875000200000006,18.33087124677062,4.7625002,1385.8998678755004,68,109,43,1
4330.67947642696,2817.700448589754,23.812500200000006,27.496306770155932,13.890625200008255,9094.967560677507,80,128,50,1
148.9738011953197,226.66308511784405,7.937500200000001,2.7781252,7.937500200000001,175.03274847211014,42,65,25,1
167.22838637047886,342.7255293364459,7.6704166504110205,7.6704166504110205,6.756400200000008,397.51477587183325,457,701,248,1
389.12432158640047,654.6133063321593,19.050000200000007,21.3360002,3.175000200000003,1290.4813969352733,69,110,43,1
1264.8834857760176,1251.20266110409,34.9250002,12.60723076291362,15.875000199999999,6989.88223660625,134,218,86,1
2005.417340930906,1721.9763555657198,27.000000200000002,31.176914736239787,6.000000200000004,5050.660393038488,60,96,38,1
634.9972749845863,781.0037427661833,11.112500200000003,12.6126877,11.906250100000001,1668.7620902136018,99,153,58,1
1345.4967977684485,1049.828517768755,15.875,6.3500002,15.874999999999996,1600.299269153125,40,63,25,1
6860.391491425807,3116.7634193006943,25.4,12.70000020000002,25.399999999999995,8193.532129032012,48,75,29,1
830.1286288133161,1078.1305498651657,12.700000200000002,14.414500200000003,13.4937501,2470.2219655441736,96,148,56,1
665.7572032955082,744.2396985900288,15.875000200000011,17.462500199999994,4.762500200000002,1320.2469426661585,76,120,46,1
810.9843263141751,900.0318035833716,17.272000199999997,17.272000199999997,7.179517926225383,2141.808081516975,464,706,244,1
7618.570545048866,4487.422526972109,26.262286987168864,26.262286987168864,25.27300020000001,17430.983289810447,477,731,258,1
4252.614110856186,2925.36007643777,29.900000199999997,29.9000002,13.992443930970438,12509.384966076512,544,864,322,1
1594.1837433129217,1511.9891490167101,21.8000002,21.8000002,9.990334700040172,4747.80674996281,513,803,292,1
2730.5890890579735,2176.304456425725,26.000000200000002,26.000000200000002,11.997410835008642,8110.249849238917,530,836,308,1
214198.89663551762,52519.58363766392,79.7718752000001,61.11875010000001,92.11262721002244,449100.3925094688,120,188,74,1
969.3753368310805,817.6711298320504,16.789400000000004,16.61979261749678,6.3500002,1771.8808540007426,115,173,60,1
665.1267500354854,710.5643809247645,12.700000200000037,14.566462185856999,6.746875199999999,1248.131921069028,70,111,43,1
1023.4603126027245,1156.2009027545707,13.232738513457427,13.232738513457425,13.004800200000009,2277.210332142203,467,716,253,1
52.47035842314775,167.82635139399704,5.207000199999999,5.2068700217454635,5.029200200000005,136.35254710419034,367,565,202,1
8181.897575204383,3945.313977384734,38.40000019999998,38.4000001,12.80000020000001,18874.36844236801,78,123,47,1
227.88918337906676,434.09082417543783,15.875000200000006,17.7800002,2.3812502000000015,672.1257443546959,66,105,41,1
1701.6993147016938,1417.6721163831846,17.4625002,20.16395835144767,9.525000200000004,3353.8776026682435,69,112,45,1
11482.38518788129,6255.11771268841,32.00000020000002,22.000000200000002,36.75240073278569,25873.690512807072,92,147,59,1
415.73463649314834,577.9881820196864,9.525000200000004,10.810875200000003,10.318750099999999,1062.5587260350533,93,144,55,1
6207.597380350254,5088.5416056254835,15.87500020000002,18.33087124677061,44.45000019999995,12935.064948500352,140,218,80,1
1425.4691547089933,1609.9408698902544,15.925800200000012,11.5062002,17.729200199999998,3248.7951880574064,88,138,54,1
907.4317007994143,868.1358598190758,16.560800199999967,16.560800200000003,6.731000200000007,1846.044809924157,82,129,49,1
22171.436584512274,7894.157836675674,38.10000020000024,22.22500020000001,38.10000020000027,32262.03287903145,54,86,34,1
3607.625750687638,2397.050664751569,22.225000199999997,25.663219665478863,12.700000200000005,7243.636403986493,75,121,48,1
1154.613652772248,1424.1302308115214,14.287500200000004,16.216312699999996,15.748000099999999,3648.6631344032407,93,144,55,1
27959.08618870536,10764.078091422247,40.942752908816445,40.942752908816445,38.862000200000026,65144.721305431514,467,728,265,1
822.6128605304885,1196.6282022544344,12.70000020000004,8.731250100000002,14.664697037416516,1626.122471533274,77,124,53,1
4458.098935324379,3131.5191936926653,22.2758002,16.281400200000007,24.841200199999996,9009.436740930614,84,132,52,1
57.53695962080879,118.70738234431967,4.762500199999997,5.405437700000001,4.762500099999998,122.60293615578475,99,152,57,1
10243.716685585683,4970.450572049669,22.225000200000007,25.663219665478863,31.750000200000006,18109.090838856715,165,254,91,1
956.9733960452232,1029.3785105582845,17.900000199999997,17.900000199999997,7.9958779906519775,2561.959324235286,548,870,324,1
2308.39761685004,1768.3891376915526,19.050000200000007,21.997045456124745,11.1125002,4656.623426071276,64,104,42,1
6101.448263780794,3501.012364545343,47.62500000000057,17.369730762913616,34.925000199999836,28891.127623809745,173,269,98,1
4896.039390381208,3424.8156540772607,32.53740019999999,32.53740019999999,14.446436693652565,15294.18844039037,517,801,286,1
32.97912464416268,85.60859202605693,4.775199999999998,1.6764002000000002,4.775199999999998,38.226174301562985,36,54,20,1
134684.81581850507,28853.10834979919,76.20000020000003,87.98818122449903,43.65625020000006,292702.03569673834,122,191,71,1
642.683287923744,783.2894076493488,11.112500200000003,12.6126877,11.9380001,1673.2121224167956,99,153,58,1
25455.432674807787,13237.824276933792,41.27500020000005,29.76562520000001,47.66026492160366,58554.266505095264,102,161,65,1
600.5453161847358,642.0039949061045,7.93750020000003,9.165435723385336,12.700000199999945,923.9332427208489,106,167,63,1
1582.2928652693815,1551.3183428060042,15.87500020000001,18.330871246770627,12.700000199999998,3695.7328840004743,121,188,72,1
522.3591627364812,1164.5977345458866,22.225000199999993,13.096875200000003,12.700000200001226,3696.69134324603,251,393,139,1
2454.7310782735317,2032.3891027334994,19.00000020000001,12.000000199999999,21.82173801631952,4975.356403015629,84,135,55,1
254.98384360407414,416.2298908574029,11.800000200000005,11.800000200000007,4.996581391339553,695.7240165139843,626,964,340,1
1582.292364559585,1551.3181517721455,15.87500020000001,18.330871246770627,12.700000199999998,3695.7328840004743,121,188,72,1
274.400346764299,516.8031241162018,7.999950030428298,7.999586948631952,10.0000002,639.9629713304793,995,1520,527,1
771.1897798742052,1002.7019951241684,13.000000200000006,8.000000200000002,14.930662914979376,1552.7890058666412,97,152,60,1
602.3564812187215,836.0521392864982,1.8287999999999998,22.224999999999998,22.224999999999998,903.3369029999998,8,12,6,2
57.808072500264615,166.9058803207023,0.8636,8.382000000000001,9.525000099999996,68.9485725038695,40,70,32,2
145.97199208633964,271.92813903598784,12.7,1.600200000000001,12.7,258.09625800000015,12,20,10,2
256.8203882424242,504.1394855934316,17.4752,17.4752,1.2573,383.95756188979203,8,12,6,2
136.68780326948803,266.3631598518216,12.7,1.498600000000001,12.7,241.70919400000014,12,20,10,2
43.66290525889164,142.62264134381115,9.524999999999999,9.5250002,0.7874000000000001,71.437358624997,12,20,10,2
16068.786995334152,6487.72058628774,50.79999999999999,50.800000000000004,6.35,16387.064,20,30,12,2
5476.701832326062,3943.836769555029,48.67000020000001,5.796184190909093,48.670000200000054,13729.820962937254,104,156,60,2
400.07213067403666,941.1349605956079,32.00478589822839,32.00557159645678,2.881239956603793,2951.3447500720085,150,249,101,2
492.69385037870745,864.5696362101053,22.224999999999998,22.224999999999998,1.27,627.3172937499999,4,6,4,2
348.28832346521045,949.9141090614844,19.837400000000002,4.096091789374514,19.837400000000002,1611.9040303394713,22,40,20,2
290.69469676085487,795.022197982199,17.475200000000005,4.064000100000001,17.475200000000005,1241.0749780608226,20,36,18,2
14560.154899935256,6103.614687606712,49.99999999999999,50.0,6.0,14999.999999999996,32,62,32,2
104.14896166603717,296.9623797283441,11.125200000000001,2.5908000999999987,11.125200000000001,320.66352279063943,20,36,18,2
23.239316949271977,99.89536137753774,8.1,0.9999999999999998,8.1,65.60999999999999,8,16,8,2
12.563237712448286,86.50192951086458,8.128458173361178,8.128916146722359,0.9796350163639568,64.7299272992466,150,249,101,2
32.352392842831655,318.2473068197734,9.525,9.525,2.7940001000000008,253.48740532256258,22,38,19,2
1216.6521611392573,2055.332212089225,34.925,34.925,1.27,1549.0896437499998,4,6,4,2
955.9491621243787,2533.428394294806,28.575,7.3660001,28.575,6014.5646654030625,22,40,20,2
40.748106760344925,194.9486725151148,12.954538769251254,12.955077338502509,1.4089693399568866,236.46317017651438,150,249,101,2
122.9496270876508,354.83881719032945,17.29752487849929,17.514615004134505,1.581337392513766,479.0811680109957,238,359,123,2
672.1721783311689,1200.1958496697175,25.813194338365342,9.109920608963353,25.399999554316697,5972.966132785595,8,12,6,2
1568.69710860044,2227.754152743238,38.10000000000001,38.1000001,1.574800000000017,2285.9954340000136,16,28,14,2
3.4259787196656775,24.581706876313202,3.9623999999999975,3.9624001999999976,0.3809999999999999,5.981934144494871,12,20,10,2
78.2448068523404,166.39683122164683,9.525000000000002,1.5240000000000002,9.525000000000002,138.26585250000008,12,20,10,2
1253.4607354331706,1700.7748586615241,31.75,31.750000099999998,1.651000000000014,1664.311192741939,16,28,14,2
634.541629124302,1149.2877591368574,25.813194338365342,9.109920608963353,25.399999554316697,5972.966132785595,8,12,6,2
193.45011695750622,542.8001704849394,15.087600000000002,3.1229453281145076,15.087600000000002,710.8937638809904,22,40,20,2
28.335131864760655,96.42972262046261,7.4422001999999985,7.4422001999999985,2.1340524624032824,118.1973634059276,8,12,6,2
54.96893828608646,129.4779487188254,7.924799999999999,7.924799999999999,1.4859,93.31816794393599,8,12,6,2
139.0769606178392,323.71011546179386,14.3,1.7000000000000002,14.3,347.63300000000004,8,16,8,2
2012.2273624445938,2190.7437053882827,38.1,2.2352,38.1,3244.638672,8,12,6,2
949.0957744009262,1476.5766928412852,1.4478,19.05,38.10000000000001,1050.8204790000002,40,70,32,2
237.35933326129023,386.2004893568354,14.808305003271828,14.8084683973471,4.204826329748173,922.069287694876,16,24,10,2
3444.931633035412,2879.215445754629,40.6400002,5.429633537500011,40.640000200000046,8967.63496328111,104,156,60,2
40.883180329473056,192.1212144655593,12.0,0.8500000000000001,12.0,122.4,8,16,8,2
564.1046105418011,830.9235912322654,23.8,2.7,23.8,1529.3880000000001,8,16,8,2
95.53024009369612,180.62133204001572,9.525000000000002,1.5748001,9.525000000000002,142.87472332256257,12,20,10,2
25533.32080497342,16323.775621322282,101.6,101.6,3.3909000000000376,35002.76870400039,16,28,14,2
12893.883608262393,5641.793648843215,56.362600199999996,56.36260019999999,18.349671726412954,58292.18572822579,8,12,6,2
4533.932062238351,4487.874066565048,2.2860001999999997,57.150000000000006,57.15000010000001,7466.356701288993,16,28,14,2
4081.0667692776206,5432.062401337032,50.80000000000001,50.800000000000004,1.6002000999999995,4129.540386064,40,70,32,2
376.378372006149,534.6459074427435,17.2720002,17.272000199999997,5.014590885804143,1495.9627366462148,8,12,6,2
457.56096183667626,782.3337034835818,22.2758002,2.7432000999999993,22.2758002,1361.2068179675648,902,1494,624,2
6.591745420159758,46.8926677093099,5.969000200000003,0.49054797598717664,5.9690002000000035,17.477715876308437,392,650,260,2
454.04584000611874,853.8970067999747,19.946559306918676,7.149940506722514,25.39999980264497,3622.4644657542062,8,12,6,2
13343.393006816024,7649.205304885046,70.3600002,6.693518473983744,70.36000020000002,33136.461521985744,152,228,87,2
52613.46949183695,19488.368616107684,127.0,127.0000001,6.832600200000046,110203.00871257475,16,28,14,2
6167.0828372120295,4708.521290745636,51.0540002,5.740400200000006,51.05400020000002,14962.415900736762,232,348,139,2
249.60485206056282,488.64353773977683,17.348200000000002,2.2859999999999996,17.348200000000002,687.99465884664,8,16,8,2
511.00251401600906,930.3352923842624,19.946559306918676,7.149940506722514,25.39999980264497,3622.4644657542062,8,12,6,2
822.4523260762867,1133.0696654999726,25.4,25.4,1.6510000000000091,1065.1591600000058,16,28,14,2
57639.75242996913,21341.46314432924,101.60000000000002,101.60000000000002,6.35,65548.25600000002,32,62,32,2
